Near the entrance of the * circus tent there was a little man in a canvas chair.,great,striking,hardship,identity
He was * to the taunt.,unresponsive,facing,mans,comfortable
Bow Bell * in a high staccato.,laughed,rough,northern,names
He went on condensing the unessentials in the hope of getting Colonel Swank * with his narrative.,forward,varied,breaking,washed
Swank made a vague gesture_—a languorous moving of his * over his threadbare knee.,hand,wig,pianist,presented
\"Too * to trade_ eh_ what?\" said Bow Bell.,hungry,crumple,signatures,discussions
\"It was evening_\" * Colonel Swank.,continued,sake,father,wound
\"Gawd_\" said the *_ and he spat violently on the deck.,gunman,retained,hostelry,looks
The placidity * Swank was unmoved.,of,clay,coincided,said
Bow Bell * with a sort of vehemence.,interrupted,laughed,plate,lawyer
But the * of Swank’s narration was not to be hurried.,deliberation,west,embedded,therefore
His hand moved the long sharp blade of his knife slowly along the * of soft wood_ removing a shaving like a ribbon.,piece,access,curling,clothes
He went * in his slow drawl.,on,flask,including,psychologists
Swank paused * from the weariness of effort.,as,outlined,works,robberies
Bow Bell * under his breath.,cursed,shaded,newly,tissue
\"I know all *_\" he said.,that,society,well,courteous
Undisturbed_ unmoved_ and *_ Colonel Swank continued with his narrative.,deliberate,silent,speaker,non
Colonel Swank continued in his dreary_ * voice.,monotonous,obey,than,desperado
Swank moved * in his position against the drum of the freighter.,slightly,widest,usual,moving
The * from the half-burned stogy fell on the white cotton handkerchief.,ash,usually,child,authority
There came a shadow of interest * his voice.,into,liquid,any,stick
Colonel Swank paused; he made a slight gesture with the hand in which the long sharp blade * his knife moved on the soft wood.,of,license,traveled,becomes
Bow Bell threw himself forward from the iron drum of the * with a great cackle of laughter.,tramp,draping,sumptuary,artificial
\"Could you beat it! A look-in_ and then to be snapped up like that! Gawd!\" He rocked himself on the deck_ his * clasped about his knees.,hands,aisle,slow,cord
\"Oh_ my word!\" He continued * rock in his paroxysms of laughter.,to,active,absent,doubtful
He * toward his companion.,turned,spook,embedded,listened
Colonel Swank resumed his narrative as though there had * no interruption.,been,thrown,princess,jurors
Again Bow Bell * upon the deck.,spat,confidence,demand,seems
\"The hell you did_\" * said.,he,wherever,clerk,hired
Colonel Swank * not resent this digression.,did,crumpled,bow,actually
\"Well_ for Gawd’s *_\" said Bow Bell.,sake,fouled,preceding,enough
His voice descended into a confidential note; * leaned a little toward his companion.,he,matchless,lure,snapped
\"But that’s not * you said_\" interrupted Bow Bell.,all,bottom,defective,entrance
For * moment Colonel Swank did not reply.,a,extreme,pliant,sleek
His hand moved the long sharp blade of the knife peeling off ribbons of pine from the piece of * wood.,soft,clean,breaking,stopped
The sun was going down_ and the sea continued * be as placid as a sheet of glass.,to,industrial,tropical,gratitude
There was no one in sight on * rear of the deck of the freighter; but at the moment Swank began to speak one of the Chinese crew appeared.,the,reflection,prosecuting,sacks
The Colonel lowered his voice_ and * he said passed in a whisper to his companion.,what,photographed,wellcut,await
What happened after that was fatal and unforeseen * this ill-omened person.,for,voice,formed,apparent
Bow Bell looked * about the deck.,quickly,fatality,proceeded,robber
The individual of the Chinese crew had passed behind the * stack of the freighter.,leprous,operations,accustomed,depth
Bow Bell spoke softly_ and * over toward his companion.,leaned,greeting,witnesses,persons
For a moment the huge body of the man did * move.,not,appearance,heavily,draping
Then_ his * widened_ and his mouth extended in a sort of wonder.,eyes,names,nowhere,bribed
\"Why_ you dirty little beast!\" * drawled.,he,lawn,attorneys,cocked
Then * head fell forward_ the great_ slack body quivered_ shuddered_ and was motionless.,his,hopes,unable,thick—necessarily
A moment later * Chinese deck hand came out from behind the stack_ and moved along the rail of the rear deck_ making his inspection of the ship.,the,getting,beyond,bits
And * iron nerve of Bow Bell presented itself.,the,climbed,glad,dress
\"Vellee good_\" replied * Chinaman_ continuing to move along the rail.,the,abstraction,bore,tie
Then he shuffled off unconcernedly along the rail * the rear of the ship_ and disappeared toward the prow.,around,messengers,attitude,essence
A little later Bow Bell * the apparently opium-drunken body of Colonel Swank to his feet_ and helped him to the rail of the ship.,lifted,ingenious,guardian,stopper
There * two stood for a moment close together as in confidential talk_ until_ as the gunman turned away_ the opium-drunken Colonel_ by some loss of balance_ fell forward over the rail into the sea.,the,hurry,pleasant,must
With * great cry Bow Bell ran forward to report the accident.,a,admit,baby,faced
It was midnight * Marion Dillard returned.,when,model,tip,yawned
Despair like an opiate had finally drugged her into a sort of physical submission_ and she had turned back * the comfort of her house as one on his way to death warms himself before a fire.,to,stop,scarcely,wrote
The *_ pleased to obtain a holiday on this night_ had gone out.,servants,conceptions,produce,questioned
She removed her coat and hat_ and laid them * a console in the hall; and went into the library.,on,bulb,heels,sheets
She * softly_ as one will under a breaking mental tension.,moved,shooting,there,please
It was midnight; the * clocks of the city were beginning to strike.,great,sensible,crossing,fad
The door * the library was open.,to,consolation,following,becoming
Marion Dillard turned from the hall into the room; but * the threshold she stopped.,on,creek,picture,subject
The figure of a man leaned over the library table_ a cap pulled over his eyes_ a dark * tied around the lower part of his face.,handkerchief,gaunt,involving,pouring
He held the massive_ carved ivory crucifix in his hands_ and he was intent on some * with it.,undertaking,inclosing,guardian,typical
The girl took * step forward_ and_ at the sound_ the figure turned_ and a weapon flashed in his hand.,a,brown,trip,remain
Immediately the silence in the room was shattered by the explosion of * shot.,a,twigs,restored,gay
Marion Dillard imagined that the burglar had fired at her; but_ if so_ why did the creature sway_ put out a convulsive *_ drop his weapon on the rug_ and crumple in a heap.,hand,inexplicable,middleaged,decision
The voice of the detective_ whom she * found on guard at the gate as she went out gave the explanation.,had,indirections,conferences,given
Walker came * from behind the curtain of a window.,forward,and,cent,breakfast
And * indicated the crumpled body of Mr. Bow Bell.,he,muddy,broad,overcoat
Marion Dillard went forward and took up the heavy * of carved ivory.,piece,account,padlock,empty
The head thrown back crowned with thorns_ making * top of the tree on which the figure was impaled_ had been twisted around until it faced backward.,the,shoes,highway,talk
It * loose_ and she lifted the head out of the carving.,was,books,leisurely,lengthened
The whole interior of the ivory tree was hollow_ * packed with rice powder.,and,stimulation,stooped,blanket
The girl picked up a metal paper knife_ and loosened the * in the hollow ivory.,powder,dreadful,ago,piece
Hard pellets were embedded in the rice *_ and when she released them_ great oriental pearls appeared—huge_ magnificent—a double handful of them; unequaled_ matchless_ priceless_ worth the ransom of a province.,powder,dreamed,sunlit,restoring
